time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
16.592510,1.851624,1.953480,-4.346337,-4.344800
16.597507,1.829739,1.927287,-4.397538,-4.408017
16.602505,1.807599,1.909601,-4.448299,-4.455739
16.607502,1.785206,1.881623,-4.498560,-4.503572
16.612499,1.762565,1.863572,-4.547880,-4.541355
16.617496,1.739682,1.836199,-4.595491,-4.603282
16.622494,1.716565,1.817755,-4.641838,-4.640695
16.627491,1.693220,1.789799,-4.687006,-4.698455
16.632488,1.669654,1.770970,-4.730195,-4.734341
16.637486,1.645879,1.742465,-4.771460,-4.783055
16.642483,1.621904,1.723300,-4.810454,-4.811815
16.647480,1.597740,1.694340,-4.847332,-4.854461
16.652477,1.573398,1.674883,-4.882006,-4.886896
16.657475,1.548890,1.645485,-4.914353,-4.926153
16.662472,1.524228,1.625749,-4.944149,-4.954761
16.667469,1.499426,1.595955,-4.970870,-4.989223
16.672466,1.474498,1.575979,-4.994970,-5.006014
16.677464,1.449457,1.545888,-5.016814,-5.032984
16.682461,1.424313,1.525731,-5.036376,-5.050664
16.687458,1.399079,1.495382,-5.053580,-5.074557
16.692455,1.373765,1.475078,-5.068698,-5.087591
16.697453,1.348381,1.444521,-5.081927,-5.103101
16.702450,1.322936,1.424103,-5.093500,-5.115935
16.707447,1.297437,1.398368,-5.103625,-5.170074
16.712444,1.271893,1.377672,-5.112186,-5.176947
16.717442,1.246310,1.346582,-5.119255,-5.189252
16.722439,1.220696,1.325828,-5.124898,-5.192126
16.727436,1.195058,1.294660,-5.129226,-5.199744
16.732433,1.169403,1.273858,-5.132189,-5.202973
16.737431,1.143736,1.242641,-5.133780,-5.203271
16.742428,1.118066,1.221826,-5.134023,-5.205583
16.747425,1.092399,1.190591,-5.132988,-5.208573
16.752422,1.066740,1.169755,-5.130774,-5.209021
16.757420,1.041096,1.138502,-5.127506,-5.206906
16.762417,1.015471,1.117675,-5.123302,-5.203629
16.767414,0.989869,1.086461,-5.118187,-5.198520
16.772411,0.964295,1.065664,-5.112288,-5.196621
16.777409,0.938754,1.034496,-5.105646,-5.189094
16.782406,0.913247,1.013742,-5.098286,-5.185698
16.787403,0.887780,0.982653,-5.090204,-5.173339
16.792400,0.862354,0.961964,-5.081658,-5.166077
16.797398,0.836973,0.930981,-5.072620,-5.155111
16.802395,0.811638,0.910379,-5.063316,-5.150073
16.807392,0.786349,0.884067,-5.053794,-5.107015
16.812389,0.761109,0.863638,-5.044395,-5.100682
16.817387,0.735914,0.833047,-5.035285,-5.094668
16.822384,0.710765,0.812676,-5.026374,-5.086530
16.827381,0.685659,0.782177,-5.017742,-5.077660
16.832378,0.660595,0.761876,-5.009354,-5.071679
16.837376,0.635573,0.731469,-5.001373,-5.061965
16.842373,0.610589,0.711223,-4.993813,-5.057281
16.847370,0.585641,0.680901,-4.986608,-5.048366
16.852367,0.560729,0.660712,-4.979620,-5.042488
16.857365,0.535851,0.630467,-4.972979,-5.036057
16.862362,0.511006,0.610325,-4.966594,-5.034629
16.867359,0.486191,0.580132,-4.960575,-5.027592
16.872356,0.461405,0.560017,-4.954810,-5.023989
16.877354,0.436648,0.529879,-4.949338,-5.020986
16.882351,0.411917,0.509795,-4.944201,-5.017540
16.887348,0.387210,0.479702,-4.939385,-5.012208
16.892345,0.362527,0.459654,-4.934933,-5.008943
16.897343,0.337865,0.429604,-4.930743,-5.004698
16.902340,0.313223,0.409589,-4.926884,-5.000033
16.907337,0.288599,0.366135,-4.923250,-5.039678
16.912334,0.263994,0.345975,-4.919783,-5.038792
16.917332,0.239405,0.315752,-4.916433,-5.035482
16.922329,0.214832,0.295614,-4.913304,-5.031775
16.927326,0.190274,0.265428,-4.910392,-5.027867
16.932323,0.165731,0.245318,-4.907657,-5.025863
16.937321,0.141200,0.215166,-4.905085,-5.024446
16.942318,0.116682,0.195078,-4.902642,-5.021508
16.947315,0.092176,0.164953,-4.900301,-5.020356
16.952312,0.067681,0.144875,-4.898063,-5.017878
16.957310,0.043197,0.114773,-4.895931,-5.014914
16.962307,0.018724,0.094712,-4.893918,-5.013712
16.967304,-0.005740,0.064627,-4.892013,-5.015155
16.972301,-0.030195,0.044574,-4.890246,-5.012010
16.977299,-0.054641,0.014506,-4.888594,-5.011348
16.982296,-0.079079,-0.005542,-4.887056,-5.013406
16.987293,-0.103510,-0.035625,-4.885647,-5.012588
16.992290,-0.127935,-0.055674,-4.884358,-5.011445
16.997288,-0.152353,-0.085736,-4.883192,-5.009193
17.002285,-0.176765,-0.105772,-4.882102,-5.008115
17.007282,-0.201173,-0.122099,-4.881063,-4.960579
17.012280,-0.225575,-0.141938,-4.880092,-4.958119
17.017277,-0.249973,-0.171693,-4.879230,-4.958936
17.022274,-0.274367,-0.191527,-4.878520,-4.956104
17.027271,-0.298758,-0.221266,-4.878045,-4.958019
17.032269,-0.323148,-0.241101,-4.877892,-4.959497
17.037266,-0.347538,-0.270863,-4.878117,-4.960794
17.042263,-0.371930,-0.290711,-4.878750,-4.962664
17.047260,-0.396327,-0.320490,-4.879801,-4.963890
17.052258,-0.420730,-0.340343,-4.881279,-4.962687
17.057255,-0.445142,-0.370121,-4.883088,-4.964465
17.062252,-0.469563,-0.389983,-4.885165,-4.967245
17.067249,-0.493996,-0.419789,-4.887463,-4.971056
17.072247,-0.518440,-0.439680,-4.889927,-4.974848
17.077244,-0.542898,-0.469543,-4.892500,-4.981097
17.082241,-0.567368,-0.489469,-4.895095,-4.984678
17.087238,-0.591851,-0.519383,-4.897673,-4.988312
17.092236,-0.616347,-0.539340,-4.900246,-4.991355
17.097233,-0.640856,-0.569297,-4.902812,-4.993049
17.102230,-0.665378,-0.589273,-4.905250,-4.995514
17.107227,-0.689911,-0.630026,-4.907595,-4.971352
17.112225,-0.714456,-0.649913,-4.909833,-4.970979
17.117222,-0.739011,-0.679751,-4.912016,-4.976643
17.122219,-0.763578,-0.699668,-4.914163,-4.977739
17.127216,-0.788155,-0.729541,-4.916305,-4.978918
17.132214,-0.812743,-0.749461,-4.918467,-4.983531
17.137211,-0.837342,-0.779366,-4.920684,-4.986774
17.142208,-0.861952,-0.799317,-4.922982,-4.988596
17.147205,-0.886574,-0.829257,-4.925278,-4.992818
17.152203,-0.911207,-0.849230,-4.927563,-4.995061
17.157200,-0.935852,-0.879204,-4.929840,-4.997329
17.162197,-0.960508,-0.899191,-4.932035,-4.999058
17.167194,-0.985174,-0.929190,-4.934122,-5.003029
17.172192,-1.009851,-0.949207,-4.936099,-5.005249
17.177189,-1.034537,-0.979242,-4.937924,-5.005400
17.182186,-1.059232,-0.999264,-4.939619,-5.008202
17.187183,-1.083935,-1.029320,-4.941183,-5.013127
17.192181,-1.108645,-1.049363,-4.942648,-5.015440
17.197178,-1.133362,-1.079463,-4.943988,-5.019539
17.202175,-1.158086,-1.099539,-4.945169,-5.022325
17.207172,-1.182815,-1.103690,-4.946227,-4.988834
17.212170,-1.207549,-1.123639,-4.947186,-4.990718
17.217167,-1.232287,-1.153582,-4.948035,-4.990397
17.222164,-1.257030,-1.173541,-4.948812,-4.992618
17.227161,-1.281776,-1.203498,-4.949553,-4.993996
17.232159,-1.306526,-1.223476,-4.950297,-4.995742
17.237156,-1.331280,-1.253455,-4.951069,-4.998873
17.242153,-1.356038,-1.273453,-4.951898,-5.004088
17.247150,-1.380800,-1.303478,-4.952762,-5.006883
17.252148,-1.405566,-1.323507,-4.953666,-5.006443
17.257145,-1.430337,-1.353545,-4.954577,-5.005611
17.262142,-1.455113,-1.373569,-4.955489,-5.005166
17.267139,-1.479893,-1.403597,-4.956323,-5.005971
17.272137,-1.504677,-1.423626,-4.956903,-5.009494
17.277134,-1.529462,-1.453684,-4.956977,-5.008707
17.282131,-1.554245,-1.473725,-4.956182,-5.011292
17.287128,-1.579020,-1.503788,-4.954082,-5.007607
17.292126,-1.603780,-1.523816,-4.950352,-5.004029
17.297123,-1.628516,-1.553833,-4.944844,-5.000206
17.302120,-1.653218,-1.573828,-4.937285,-4.993760
17.307117,-1.677875,-1.605264,-4.927113,-4.990088
17.312115,-1.702473,-1.625209,-4.913996,-4.979363
17.317112,-1.726995,-1.655059,-4.897449,-4.963981
17.322109,-1.751424,-1.674899,-4.877647,-4.951387
17.327106,-1.775744,-1.704566,-4.854353,-4.929796
17.332104,-1.799937,-1.724265,-4.828095,-4.909146
17.337101,-1.823995,-1.753658,-4.800368,-4.879333
17.342098,-1.847911,-1.773159,-4.771420,-4.854824
17.347095,-1.871680,-1.802215,-4.742033,-4.816501
17.352093,-1.895299,-1.821460,-4.711526,-4.794665
17.357090,-1.918764,-1.850163,-4.680482,-4.757496
17.362087,-1.942071,-1.869178,-4.648800,-4.734594
17.367085,-1.965219,-1.897526,-4.616504,-4.701112
17.372082,-1.988202,-1.916305,-4.583491,-4.672564
17.377079,-2.011019,-1.944265,-4.549994,-4.633060
17.382076,-2.033669,-1.962764,-4.516481,-4.602119
17.387074,-2.056149,-1.990291,-4.482604,-4.562295
17.392071,-2.078460,-2.008516,-4.448626,-4.537509
17.397068,-2.100601,-2.035668,-4.414329,-4.504219
17.402065,-2.122567,-2.053668,-4.379150,-4.474536
17.407063,-2.144358,-2.073399,-4.344077,-4.382853
17.412060,-2.165972,-2.090871,-4.308520,-4.353053
17.417057,-2.187405,-2.116895,-4.272042,-4.304945
17.422054,-2.208652,-2.134078,-4.234305,-4.275933
17.427052,-2.229709,-2.159627,-4.195982,-4.222370
17.432049,-2.250574,-2.176473,-4.157554,-4.186519
17.437046,-2.271246,-2.201515,-4.119077,-4.144117
17.442043,-2.291725,-2.218060,-4.079862,-4.114439
17.447041,-2.312005,-2.242649,-4.039831,-4.065874
17.452038,-2.332082,-2.258879,-3.999058,-4.031577
17.457035,-2.351953,-2.282967,-3.957813,-3.980915
17.462032,-2.371618,-2.298858,-3.916414,-3.949803
17.467030,-2.391076,-2.322457,-3.874864,-3.898467
17.472027,-2.410326,-2.338018,-3.833570,-3.864680
17.477024,-2.429369,-2.361105,-3.791804,-3.812896
17.482021,-2.448202,-2.376317,-3.749798,-3.775928
17.487019,-2.466823,-2.398869,-3.707137,-3.721999
17.492016,-2.485229,-2.413725,-3.663860,-3.687246
17.497013,-2.503418,-2.435727,-3.620156,-3.630913
17.502010,-2.521386,-2.450217,-3.575805,-3.596698
17.507008,-2.539132,-2.460719,-3.531421,-3.524947
17.512005,-2.556658,-2.474779,-3.488019,-3.492655
17.517002,-2.573969,-2.495634,-3.445077,-3.443938
17.521999,-2.591068,-2.509385,-3.402955,-3.404675
17.526997,-2.607957,-2.529707,-3.361111,-3.350108
17.531994,-2.624638,-2.543068,-3.319363,-3.315903
17.536991,-2.641109,-2.562863,-3.277324,-3.266775
17.541988,-2.657368,-2.575888,-3.234913,-3.226009
17.546986,-2.673415,-2.595133,-3.192574,-3.171276
17.551983,-2.689251,-2.607783,-3.149961,-3.137369
17.556980,-2.704871,-2.626521,-3.106779,-3.090595
17.561977,-2.720274,-2.638842,-3.062936,-3.052626
17.566975,-2.735456,-2.657028,-3.018928,-2.991563
17.571972,-2.750420,-2.668950,-2.975032,-2.949671
17.576969,-2.765163,-2.686548,-2.930994,-2.897291
17.581966,-2.779685,-2.698100,-2.886775,-2.856556
17.586964,-2.793986,-2.715146,-2.842445,-2.809279
17.591961,-2.808065,-2.726346,-2.797776,-2.771936
17.596958,-2.821918,-2.742881,-2.752774,-2.718786
17.601955,-2.835546,-2.753725,-2.707369,-2.682117
17.606953,-2.848950,-2.780966,-2.663190,-2.638153
17.611950,-2.862138,-2.791479,-2.620486,-2.603039
17.616947,-2.875114,-2.806985,-2.578407,-2.552216
17.621944,-2.887882,-2.817132,-2.537206,-2.516049
17.626942,-2.900445,-2.832137,-2.496129,-2.466108
17.631939,-2.912802,-2.841982,-2.455101,-2.434508
17.636936,-2.924955,-2.856485,-2.414043,-2.386168
17.641933,-2.936901,-2.866006,-2.372672,-2.358801
17.646931,-2.948640,-2.880061,-2.331056,-2.306635
17.651928,-2.960169,-2.889256,-2.288801,-2.275060
17.656925,-2.971485,-2.902808,-2.246133,-2.224566
17.661922,-2.982586,-2.911675,-2.202904,-2.189676
17.666920,-2.993470,-2.924711,-2.159329,-2.137718
17.671917,-3.004134,-2.933223,-2.115271,-2.101539
17.676914,-3.014578,-2.945719,-2.071030,-2.047584
17.681911,-3.024799,-2.953872,-2.025991,-2.008867
17.686909,-3.034793,-2.965804,-1.980908,-1.954872
17.691906,-3.044562,-2.973595,-1.935662,-1.915490
17.696903,-3.054106,-2.984983,-1.890838,-1.861893
17.701900,-3.063426,-2.992389,-1.846189,-1.824812
17.706898,-3.072521,-3.008936,-1.800934,-1.784097
17.711895,-3.081387,-3.016022,-1.754334,-1.749709
17.716892,-3.090018,-3.026392,-1.707530,-1.688485
17.721889,-3.098416,-3.033108,-1.660722,-1.650877
17.726887,-3.106578,-3.042911,-1.613516,-1.597823
17.731884,-3.114503,-3.049268,-1.566033,-1.559497
17.736881,-3.122191,-3.058513,-1.518724,-1.502744
17.741879,-3.129643,-3.064487,-1.471570,-1.465423
17.746876,-3.136859,-3.073164,-1.424475,-1.403072
17.751873,-3.143841,-3.078736,-1.377439,-1.363945
17.756870,-3.150585,-3.086806,-1.329853,-1.306979
17.761868,-3.157090,-3.091998,-1.281659,-1.269130
17.766865,-3.163353,-3.099486,-1.232960,-1.212407
17.771862,-3.169369,-3.104290,-1.183264,-1.174708
17.776859,-3.175136,-3.111228,-1.133452,-1.116464
17.781857,-3.180654,-3.115653,-1.083586,-1.075093
17.786854,-3.185922,-3.121982,-1.033926,-1.014520
17.791851,-3.190943,-3.126000,-0.984356,-0.974122
17.796848,-3.195716,-3.131726,-0.934754,-0.917003
17.801846,-3.200240,-3.135382,-0.884691,-0.879552
17.806843,-3.204512,-3.165703,-0.834106,-0.819983
17.811840,-3.208531,-3.168971,-0.783466,-0.784419
17.816837,-3.212296,-3.173566,-0.732819,-0.730315
17.821835,-3.215809,-3.176402,-0.682259,-0.691350
17.826832,-3.219069,-3.180433,-0.631754,-0.629340
17.831829,-3.222076,-3.182909,-0.581325,-0.591999
17.836826,-3.224832,-3.186331,-0.531097,-0.531340
17.841824,-3.227337,-3.188423,-0.480925,-0.489858
17.846821,-3.229590,-3.191242,-0.430386,-0.427868
17.851818,-3.231591,-3.192919,-0.380232,-0.394353
17.856815,-3.233343,-3.195154,-0.330205,-0.329260
17.861813,-3.234844,-3.196428,-0.280315,-0.292200
17.866810,-3.236095,-3.198052,-0.229977,-0.229836
17.871807,-3.237094,-3.198917,-0.179766,-0.184416
17.876804,-3.237844,-3.199908,-0.129845,-0.129062
17.881802,-3.238340,-3.200396,-0.078949,-0.087878
17.886799,-3.238581,-3.200805,-0.027542,-0.026322
17.891796,-3.238564,-3.200905,0.024151,0.013022
17.896793,-3.238290,-3.200695,0.075238,0.074857
17.901791,-3.237757,-3.200364,0.127533,0.116673
17.906788,-3.236963,-3.214675,0.179847,0.164406
17.911785,-3.235908,-3.213994,0.231383,0.202911
17.916782,-3.234602,-3.212648,0.280603,0.266901
17.921780,-3.233059,-3.211536,0.326803,0.307491
17.926777,-3.231294,-3.209574,0.370271,0.367011
17.931774,-3.229318,-3.208075,0.411541,0.402528
17.936771,-3.227143,-3.205556,0.450327,0.452035
17.941769,-3.224782,-3.203713,0.486252,0.486976
17.946766,-3.222251,-3.200705,0.519388,0.524632
17.951763,-3.219562,-3.198581,0.549713,0.548035
17.956760,-3.216730,-3.195231,0.576894,0.576545
17.961758,-3.213772,-3.192910,0.601016,0.595537
17.966755,-3.210701,-3.189285,0.622766,0.623508
17.971752,-3.207527,-3.186771,0.642462,0.644346
17.976749,-3.204261,-3.182865,0.660156,0.663974
17.981747,-3.200912,-3.180194,0.675947,0.677160
17.986744,-3.197490,-3.176090,0.689730,0.697890
17.991741,-3.194005,-3.173292,0.701546,0.706997
17.996738,-3.190466,-3.169025,0.711686,0.718525
18.001736,-3.186882,-3.166145,0.720078,0.726562
18.006733,-3.183261,-3.140587,0.726869,0.741026
18.011730,-3.179610,-3.137607,0.732192,0.748197
18.016727,-3.175937,-3.133111,0.735792,0.751150
18.021725,-3.172254,-3.130104,0.737022,0.749563
18.026722,-3.168573,-3.125605,0.735146,0.747553
18.031719,-3.164912,-3.122619,0.729680,0.741125
18.036716,-3.161290,-3.118188,0.720459,0.731373
18.041714,-3.157725,-3.115273,0.707444,0.723634
18.046711,-3.154235,-3.110961,0.691099,0.706348
18.051708,-3.150837,-3.108150,0.671705,0.691185
18.056705,-3.147542,-3.104048,0.650537,0.667306
18.061703,-3.144357,-3.101377,0.627704,0.652533
18.066700,-3.141293,-3.097515,0.602454,0.624453
18.071697,-3.138365,-3.095019,0.574098,0.604457
18.076694,-3.135585,-3.091459,0.543642,0.569842
18.081692,-3.132963,-3.089157,0.511384,0.548823
18.086689,-3.130507,-3.085923,0.477652,0.513165
18.091686,-3.128225,-3.083867,0.442044,0.485286
18.096684,-3.126122,-3.081048,0.406438,0.439762
18.101681,-3.124194,-3.079325,0.372161,0.407858
18.106678,-3.122429,-3.071486,0.340566,0.366286
18.111675,-3.120813,-3.070004,0.312040,0.340749
18.116673,-3.119330,-3.068027,0.286663,0.309382
18.121670,-3.117965,-3.066844,0.264021,0.291763
18.126667,-3.116708,-3.065145,0.243441,0.264553
18.131664,-3.115547,-3.064080,0.224630,0.246969
18.136662,-3.114477,-3.062653,0.207184,0.220226
18.141659,-3.113489,-3.061801,0.191670,0.211354
18.146656,-3.112571,-3.060562,0.178383,0.198726
18.151653,-3.111714,-3.059802,0.166897,0.183525
18.156651,-3.110910,-3.058734,0.156952,0.168010
18.161648,-3.110151,-3.058018,0.148468,0.166742
18.166645,-3.109431,-3.057042,0.141265,0.155442
18.171642,-3.108744,-3.056417,0.134943,0.151105
18.176640,-3.108086,-3.055518,0.129466,0.146116
18.181637,-3.107454,-3.054893,0.124391,0.144732
18.186634,-3.106846,-3.054033,0.119868,0.141139
18.191631,-3.106259,-3.053389,0.115911,0.139748
18.196629,-3.105690,-3.052561,0.112284,0.132544
18.201626,-3.105139,-3.052249,0.108957,0.123059
18.206623,-3.104603,-3.031895,0.105891,0.191206
18.211620,-3.104082,-3.031240,0.103133,0.190711
18.216618,-3.103574,-3.030099,0.100648,0.188736
18.221615,-3.103078,-3.029429,0.098378,0.188445
18.226612,-3.102592,-3.028301,0.096279,0.188767
18.231609,-3.102117,-3.027591,0.094229,0.187612
18.236607,-3.101652,-3.026464,0.092172,0.186680
18.241604,-3.101198,-3.025724,0.089979,0.187470
18.246601,-3.100755,-3.024610,0.087648,0.183061
18.251598,-3.100324,-3.023879,0.085190,0.180250
18.256596,-3.099906,-3.022800,0.082485,0.177745
18.261593,-3.099502,-3.022076,0.079529,0.177329
18.266590,-3.099114,-3.021022,0.076404,0.173392
18.271587,-3.098741,-3.020442,0.073153,0.164982
18.276585,-3.098386,-3.019459,0.069815,0.162058
18.281582,-3.098047,-3.018685,0.066373,0.164400
18.286579,-3.097725,-3.017714,0.062855,0.156613
18.291576,-3.097421,-3.016899,0.059319,0.160155
18.296574,-3.097135,-3.015941,0.055881,0.156831
18.301571,-3.096866,-3.015057,0.052458,0.162740
18.306568,-3.096614,-3.055750,0.049182,0.093210
18.311565,-3.096377,-3.055376,0.046141,0.088471
18.316563,-3.096155,-3.054853,0.043242,0.083304
18.321560,-3.095947,-3.054549,0.040500,0.081144
18.326557,-3.095752,-3.054071,0.037891,0.076772
18.331554,-3.095570,-3.053738,0.035428,0.073830
18.336552,-3.095400,-3.053297,0.033202,0.071702
18.341549,-3.095239,-3.053026,0.031228,0.072638
18.346546,-3.095088,-3.052583,0.029543,0.075244
18.351543,-3.094945,-3.052289,0.028105,0.072551
18.356541,-3.094808,-3.051854,0.026914,0.074202
18.361538,-3.094676,-3.051559,0.025947,0.074516
18.366535,-3.094549,-3.051108,0.025138,0.076993
18.371532,-3.094426,-3.050750,0.024427,0.082084
18.376530,-3.094306,-3.050257,0.023759,0.082538
18.381527,-3.094189,-3.050001,0.023094,0.080680
18.386524,-3.094075,-3.049519,0.022389,0.081876
18.391521,-3.093966,-3.049323,0.021620,0.076962
18.396519,-3.093860,-3.048858,0.020793,0.077185
18.401516,-3.093759,-3.048330,0.019941,0.083035
18.406513,-3.093662,-3.061629,0.019098,0.051443
18.411510,-3.093569,-3.061034,0.018300,0.043264
18.416508,-3.093479,-3.060783,0.017606,0.041324
18.421505,-3.093393,-3.060418,0.017068,0.033266
18.426502,-3.093309,-3.060222,0.016711,0.032753
18.431499,-3.093226,-3.060115,0.016531,0.031092
18.436497,-3.093143,-3.059932,0.016530,0.029626
18.441494,-3.093060,-3.059863,0.016722,0.042432
18.446491,-3.092976,-3.059605,0.017127,0.046480
18.451488,-3.092888,-3.059452,0.017752,0.042610
18.456486,-3.092797,-3.059194,0.018566,0.042759
18.461483,-3.092702,-3.058834,0.019527,0.057475
18.466480,-3.092601,-3.058483,0.020573,0.060576
18.471478,-3.092495,-3.058203,0.021641,0.061305
18.476475,-3.092383,-3.057828,0.022684,0.064963
18.481472,-3.092267,-3.057703,0.023644,0.061235
18.486469,-3.092146,-3.057332,0.024458,0.064252
18.491467,-3.092022,-3.057060,0.025098,0.068623
18.496464,-3.091895,-3.056643,0.025546,0.073900
18.501461,-3.091767,-3.056450,0.025800,0.075883
18.506458,-3.091637,-3.079376,0.025874,0.053309
18.511456,-3.091508,-3.079420,0.025825,0.059762
18.516453,-3.091380,-3.079057,0.025739,0.060708
18.521450,-3.091251,-3.078391,0.025692,0.049724
18.526447,-3.091122,-3.078091,0.025747,0.050007
18.531445,-3.090993,-3.077599,0.025959,0.029670
18.536442,-3.090862,-3.077415,0.026373,0.031514
18.541439,-3.090728,-3.077319,0.027040,0.041614
18.546436,-3.090590,-3.077070,0.028027,0.043844
18.551434,-3.090446,-3.076895,0.029396,0.042667
18.556431,-3.090293,-3.076633,0.031174,0.044557
18.561428,-3.090131,-3.076714,0.033418,0.029524
18.566425,-3.089956,-3.076520,0.036168,0.036784
18.571423,-3.089766,-3.076460,0.039391,0.034282
18.576420,-3.089558,-3.076246,0.043159,0.037390
18.581417,-3.089329,-3.075827,0.047482,0.050229
18.586414,-3.089078,-3.075521,0.052388,0.052755
18.591412,-3.088800,-3.075012,0.057792,0.066524
18.596409,-3.088493,-3.074598,0.063542,0.075088
18.601406,-3.088157,-3.074794,0.069661,0.069535
18.606403,-3.087790,-3.062001,0.075940,0.078765
18.611401,-3.087391,-3.062096,0.082343,0.092167
18.616398,-3.086960,-3.061532,0.088817,0.096854
18.621395,-3.086496,-3.061553,0.095250,0.120283
